well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
72,3340.34,32.31925,-94.67123,153.35,0.03957,2.35,646.0538987989997,145.63895355402593,174.1406791648431,8.857354145730707,
73,3640.9,32.1556,-95.0971,153.3,0.0362,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
74,3720.7,32.163,-95.1303,152.9,0.0353,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
75,3664.6,30.9293,-94.3075,152.8,0.0357,1.97,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
76,3365.53,32.41775,-94.62677,152.3,0.039009999999999996,2.34,640.3606706989998,150.4193359153444,180.50378299385085,8.391375013164554,
77,3673.8,32.1582,-95.1006,152.3,0.0356,2.05,608.2465087989998,182.13172675955911,223.23814305294394,6.141374030216215,
78,3628.4,32.2002,-95.1292,152.2,0.036,2.06,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
79,3749.0,32.33389,-94.67531,152.0,0.0349,2.36,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
80,3447.69,32.37545,-94.68249,151.93,0.037939999999999995,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
81,3828.4,32.1917,-95.0995,151.9,0.0341,2.06,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
82,3413.69,32.41122,-94.60641,151.86,0.038329999999999996,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
83,3889.04,32.44297,-94.5332,151.85,0.03367,2.39,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
84,3594.8,32.1939,-95.063,151.7,0.0362,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
85,3566.8,30.5361,-94.4729,151.6,0.0363,1.96,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
86,3503.2,32.348,-94.2837,151.5,0.0373,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
87,3504.9,30.5052,-94.7635,151.5,0.0371,1.92,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
88,3207.3,30.5526,-95.017,151.3,0.040100000000000004,1.97,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
89,3852.4,30.8531,-94.927,151.3,0.0335,1.98,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
90,3917.7,30.8278,-94.3905,151.3,0.033,1.97,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
91,3879.28,32.53559,-94.82366,151.29,0.03359,2.36,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
92,3876.76,32.43123,-94.52967,151.29,0.03363,2.39,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
93,3755.25,32.58534,-94.69041,151.24,0.03472,2.37,597.4500606989999,195.16049549549385,241.01471765084756,5.505488167352445,
94,3384.1,32.42725,-94.77383,151.23,0.038450000000000005,2.35,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
95,3690.72,32.45552,-94.60998,151.19,0.03529,2.37,603.9538987989997,187.21336121495358,230.15389102532097,5.879058283964157,
96,3658.8,32.2266,-95.1193,151.1,0.0354,2.06,605.8518325989999,184.86881440404494,226.9660425187055,5.996828979139682,
97,3398.0,32.56314,-94.82131,151.0,0.038270000000000005,2.35,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
98,3563.1,32.2028,-95.0816,151.0,0.0363,2.06,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
99,3242.13,32.39758,-94.53929,150.85,0.040060000000000005,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
100,3422.3,32.1226,-94.8708,150.7,0.0378,2.05,629.7669444989999,159.84845440302504,193.12236016428935,7.58702267508791,
101,3750.21,32.46067,-94.52658,150.69,0.03461,2.38,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
102,3380.32,32.44221,-94.59217,150.67,0.038369999999999994,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
103,3690.09,32.32665,-94.61129,150.64,0.0351,2.36,602.6238406989997,188.78985345400127,232.30552963953727,5.801354813449074,
104,3358.92,32.38988,-94.59916,150.62,0.038579999999999996,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
105,3647.6,32.1523,-95.1004,150.6,0.0354,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
106,3658.2,32.1446,-95.1043,150.6,0.0353,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
107,3380.95,32.51575,-94.83413,150.11,0.03818,2.35,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
108,3696.3,32.6803,-94.9829,150.1,0.035,2.07,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
109,3753.7,32.1329,-95.0455,150.1,0.0343,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
110,3672.6,32.1481,-95.1071,150.1,0.035,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
111,3660.4,32.15,-95.0982,150.0,0.0351,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
